,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
76,@apenasumdcnauta Deve ser sobre attack on titan,en,0,0,2021-11-17 20:04:36+00:00,0.0,0.0,Neutral
77,"RT @GameFi_Official: 📜Winner list of @Titan_Hunters $TITA IDO and Community Pools on GameFi is revealed now!  

Keep track of the winner ta…",en,0,0,2021-11-17 20:04:34+00:00,0.0,0.0,Neutral
80,RT @SnKShots: 53 Days until Attack on Titan is back https://t.co/p341FkqauM,en,0,0,2021-11-17 20:04:23+00:00,0.0,0.0,Neutral
81,@cryptothugs1 @Titan_Hunters @TheDaoMaker @GameFi_Official @Icetea_Labs @gate_io One of the best crypto gaming proj… https://t.co/5bYFiX94nU,en,0,0,2021-11-17 20:04:14+00:00,0.3,1.0,Positive
83,@tomwarren @Bungie That’s a good looking Titan,en,0,0,2021-11-17 20:04:08+00:00,0.6000000000000001,0.7,Positive
85,RT @SnKShots: 53 Days until Attack on Titan is back https://t.co/p341FkqauM,en,0,0,2021-11-17 20:03:58+00:00,0.0,0.0,Neutral
86,RT @AoTJewels: Anime: Attack on Titan https://t.co/BWwLmhXyRZ,en,0,0,2021-11-17 20:03:34+00:00,0.0,0.0,Neutral
87,"RT @BartendingCrow: First image of my commission's done through!
This ones of @CrimsonBlade13 of their Titan absolutely rocking their look…",en,0,0,2021-11-17 20:03:33+00:00,0.6166666666666667,0.25625,Positive
88,RT @AoTJewels: Anime: Attack on Titan https://t.co/E9IntEK6WL,en,0,0,2021-11-17 20:03:31+00:00,0.0,0.0,Neutral
91,I was radicalized by a 62-year-old dentist posting Attack on Titan memes. Now I want to join the 調査兵団 and reclaim m… https://t.co/tJnnxK9s1v,en,36,1,2021-11-17 20:03:24+00:00,0.0,0.0,Neutral
94,RT @AoTJewels: Anime: Attack on Titan https://t.co/BWwLmhXyRZ,en,0,0,2021-11-17 20:03:06+00:00,0.0,0.0,Neutral
95,I highly doubt Andy Biggs understand attack on titan or anime   In fact I bet he rooted for gogo to get killed in k… https://t.co/MVKiQk99KO,en,0,0,2021-11-17 20:03:04+00:00,0.26999999999999996,-0.020000000000000004,Negative
96,"RT @Titan_Hunters: 🤖🚀  $TITA Token listing on @PancakeSwap, @gate_io and @MEXC_Global🏃🏃

‼️ Titan Hunters is listing at November 18th, at 1…",en,0,0,2021-11-17 20:03:02+00:00,0.0,0.0,Neutral
97,"RT @Titan_Hunters: 🤖🚀  $TITA Token listing on @PancakeSwap, @gate_io and @MEXC_Global🏃🏃

‼️ Titan Hunters is listing at November 18th, at 1…",en,0,0,2021-11-17 20:02:50+00:00,0.0,0.0,Neutral
98,@KeithEdmonson61 Attack on Titan is a great anime. It does not deserve to be associated with AOC and Gosar. They al… https://t.co/0Fzy5GYeSG,en,0,0,2021-11-17 20:02:43+00:00,0.75,0.8,Positive
99,RT @SnKShots: 53 Days until Attack on Titan is back https://t.co/p341FkqauM,en,0,0,2021-11-17 20:02:40+00:00,0.0,0.0,Neutral
0,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:11:06+00:00,0.5916666666666667,0.3166666666666667,Positive
1,I'm still looking forward to anime only watchers of Attack on Titan experiencing the ending 😈,en,0,0,2021-11-18 22:11:04+00:00,1.0,0.0,Neutral
2,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:11:04+00:00,0.5916666666666667,0.3166666666666667,Positive
3,@SOCHLSA @Nlb0r @snazziheri @thescientist291 @MarvelStudios @Harry_Styles IT SAYS IT IN THE FILM BRO CAN'T YOU READ… https://t.co/6x2cU7EpyR,en,0,0,2021-11-18 22:11:00+00:00,0.0,0.0,Neutral
4,https://t.co/r9KP1kKwUx #technews »#Apple looking to launch a #selfdriving #EV in 2025 with a custom chip: The goal… https://t.co/tBsOCXenaU,en,0,0,2021-11-18 22:11:00+00:00,0.0,0.0,Neutral
5,"RT @TheEternals: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Sta…",en,0,0,2021-11-18 22:11:00+00:00,0.5916666666666667,0.3166666666666667,Positive
6,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:11:00+00:00,0.5916666666666667,0.3166666666666667,Positive
7,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:58+00:00,0.5916666666666667,0.3166666666666667,Positive
8,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:58+00:00,0.5916666666666667,0.3166666666666667,Positive
9,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:58+00:00,0.5916666666666667,0.3166666666666667,Positive
10,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:54+00:00,0.5916666666666667,0.3166666666666667,Positive
11,"RT @Marvel: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox…",en,0,0,2021-11-18 22:10:54+00:00,0.5916666666666667,0.3166666666666667,Positive
13,@Vygrax How about Attack On Titan??,en,0,0,2021-11-18 22:10:51+00:00,0.0,0.0,Neutral
14,RT @SnKShots: 52 Days until Attack on Titan is back https://t.co/VE6DQ6K99R,en,0,0,2021-11-18 22:10:51+00:00,0.0,0.0,Neutral
15,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:50+00:00,0.5916666666666667,0.3166666666666667,Positive
16,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:48+00:00,0.5916666666666667,0.3166666666666667,Positive
17,RT @SnKShots: 52 Days until Attack on Titan is back https://t.co/VE6DQ6K99R,en,0,0,2021-11-18 22:10:48+00:00,0.0,0.0,Neutral
19,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:47+00:00,0.5916666666666667,0.3166666666666667,Positive
20,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:46+00:00,0.5916666666666667,0.3166666666666667,Positive
21,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:46+00:00,0.5916666666666667,0.3166666666666667,Positive
22,Thank you for supporting the Titan Robotics team! #TitanNation #TitanPride https://t.co/6YNzAj9ik8,en,0,0,2021-11-18 22:10:44+00:00,0.25,0.3125,Positive
23,"Enter to win a full PC gaming setup and a @secretlabchairs Titan Evo gaming chair! To enter in to win, follow… https://t.co/SxpFsc18Uk",en,0,0,2021-11-18 22:10:43+00:00,0.45,0.6791666666666667,Positive
24,RT @evnxxz: @babufess itto is literally built like beast titan💀 https://t.co/Rxleb7lYbu,en,0,0,2021-11-18 22:10:41+00:00,0.0,0.0,Neutral
26,"RT @AscendedAnime: in 2020. Our first official English release was “Ishida and Asakura” in partnership with YTE Japan, which released to st…",en,0,0,2021-11-18 22:10:40+00:00,0.16666666666666666,0.125,Positive
27,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:39+00:00,0.5916666666666667,0.3166666666666667,Positive
28,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:38+00:00,0.5916666666666667,0.3166666666666667,Positive
29,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:36+00:00,0.5916666666666667,0.3166666666666667,Positive
30,RT @AoTJewels: New Attack on Titan illustration https://t.co/NE9KV6L2My,en,0,0,2021-11-18 22:10:35+00:00,0.45454545454545453,0.13636363636363635,Positive
31,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:34+00:00,0.5916666666666667,0.3166666666666667,Positive
32,"RT @Marvel: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox…",en,0,0,2021-11-18 22:10:33+00:00,0.5916666666666667,0.3166666666666667,Positive
33,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:31+00:00,0.5916666666666667,0.3166666666666667,Positive
34,U.S. Politician Censured Over Violent Attack on Titan Political Video https://t.co/VX35rFkEO3,en,0,0,2021-11-18 22:10:30+00:00,0.55,-0.4,Negative
35,"RT @Disney: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox…",en,0,0,2021-11-18 22:10:29+00:00,0.5916666666666667,0.3166666666666667,Positive
36,"@CoolGuyGames @Im_Kipper Ooooh, Titan, peregrine greaves, shoulder charge, monte carlo....

If I'm not wearing a Ma… https://t.co/rSiOoUJhOS",en,0,0,2021-11-18 22:10:29+00:00,0.0,0.0,Neutral
37,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:28+00:00,0.5916666666666667,0.3166666666666667,Positive
38,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:27+00:00,0.5916666666666667,0.3166666666666667,Positive
39,"RT @KodanshaManga: Here's a sneak peek at our @animenyc Attack on Titan Manga Gallery 👀 We'll be seeing you soon!

For gallery details visi…",en,0,0,2021-11-18 22:10:27+00:00,0.0,0.0,Neutral
40,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:27+00:00,0.5916666666666667,0.3166666666666667,Positive
41,RT @TheAngelKing47: The fact we're in a supply shortage and congress thinks it's important to discuss the danger of Attack on Titan memes i…,en,0,0,2021-11-18 22:10:25+00:00,1.0,0.4,Positive
42,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:25+00:00,0.5916666666666667,0.3166666666666667,Positive
43,"RT @Marvel: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox…",en,0,0,2021-11-18 22:10:25+00:00,0.5916666666666667,0.3166666666666667,Positive
44,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:24+00:00,0.5916666666666667,0.3166666666666667,Positive
45,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:24+00:00,0.5916666666666667,0.3166666666666667,Positive
46,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:22+00:00,0.5916666666666667,0.3166666666666667,Positive
47,"RT @Marvel: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox…",en,0,0,2021-11-18 22:10:17+00:00,0.5916666666666667,0.3166666666666667,Positive
48,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:15+00:00,0.5916666666666667,0.3166666666666667,Positive
49,RT @SnKShots: 52 Days until Attack on Titan is back https://t.co/VE6DQ6K99R,en,0,0,2021-11-18 22:10:13+00:00,0.0,0.0,Neutral
51,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:12+00:00,0.5916666666666667,0.3166666666666667,Positive
52,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:11+00:00,0.5916666666666667,0.3166666666666667,Positive
53,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:11+00:00,0.5916666666666667,0.3166666666666667,Positive
54,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:09+00:00,0.5916666666666667,0.3166666666666667,Positive
55,We are so lucky to call Mrs. Ewald a Titan! #TitanNation #TitanPride https://t.co/AkONAZISRO,en,0,0,2021-11-18 22:10:09+00:00,0.8333333333333334,0.41666666666666663,Positive
56,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:08+00:00,0.5916666666666667,0.3166666666666667,Positive
57,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:08+00:00,0.5916666666666667,0.3166666666666667,Positive
58,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:07+00:00,0.5916666666666667,0.3166666666666667,Positive
59,RT @KamzOnline: Finally completed my Attack on Titan inspired self portrait 👌🏾 https://t.co/pR8cCKirdf,en,0,0,2021-11-18 22:10:06+00:00,1.0,0.0,Neutral
60,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:04+00:00,0.5916666666666667,0.3166666666666667,Positive
61,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:10:04+00:00,0.5916666666666667,0.3166666666666667,Positive
62,@RampMonsters @Titan_Cane FSU I hope!,en,0,0,2021-11-18 22:10:03+00:00,0.0,0.0,Neutral
63,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:59+00:00,0.5916666666666667,0.3166666666666667,Positive
64,"RT @TheEternals: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Sta…",en,0,0,2021-11-18 22:09:57+00:00,0.5916666666666667,0.3166666666666667,Positive
65,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:56+00:00,0.5916666666666667,0.3166666666666667,Positive
66,"RT @NMBewitched: 💕Titan
#NYCACC
#129001
11/18💉
💘💘Puppies💘
Innocent 
Watching their Personalities Grow
#Adopt #Foster 
Dumped 4 Cost
NOT Beh…",en,0,0,2021-11-18 22:09:55+00:00,0.7,0.5,Positive
67,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:54+00:00,0.5916666666666667,0.3166666666666667,Positive
70,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:52+00:00,0.5916666666666667,0.3166666666666667,Positive
71,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:51+00:00,0.5916666666666667,0.3166666666666667,Positive
72,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:49+00:00,0.5916666666666667,0.3166666666666667,Positive
73,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:48+00:00,0.5916666666666667,0.3166666666666667,Positive
74,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:47+00:00,0.5916666666666667,0.3166666666666667,Positive
75,RT @AoTJewels: New Attack on Titan illustration https://t.co/NE9KV6L2My,en,0,0,2021-11-18 22:09:46+00:00,0.45454545454545453,0.13636363636363635,Positive
76,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:44+00:00,0.5916666666666667,0.3166666666666667,Positive
77,RT @AoTJewels: New Attack on Titan illustration https://t.co/NE9KV6L2My,en,0,0,2021-11-18 22:09:44+00:00,0.45454545454545453,0.13636363636363635,Positive
78,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:44+00:00,0.5916666666666667,0.3166666666666667,Positive
79,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:43+00:00,0.5916666666666667,0.3166666666666667,Positive
80,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:36+00:00,0.5916666666666667,0.3166666666666667,Positive
82,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:33+00:00,0.5916666666666667,0.3166666666666667,Positive
83,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:32+00:00,0.5916666666666667,0.3166666666666667,Positive
84,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:29+00:00,0.5916666666666667,0.3166666666666667,Positive
85,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:29+00:00,0.5916666666666667,0.3166666666666667,Positive
86,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:29+00:00,0.5916666666666667,0.3166666666666667,Positive
87,"All of the Hunter and Titan mains in D2 are losing their minds over the announced December patch notes.

As an emis… https://t.co/dtpq1woc5a",en,0,0,2021-11-18 22:09:26+00:00,0.0,0.0,Neutral
88,RT @SnKShots: 52 Days until Attack on Titan is back https://t.co/VE6DQ6K99R,en,0,0,2021-11-18 22:09:24+00:00,0.0,0.0,Neutral
90,RT @SnKShots: 52 Days until Attack on Titan is back https://t.co/VE6DQ6K99R,en,0,0,2021-11-18 22:09:20+00:00,0.0,0.0,Neutral
91,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:19+00:00,0.5916666666666667,0.3166666666666667,Positive
92,RT @AoTJewels: New Attack on Titan illustration https://t.co/NE9KV6L2My,en,0,0,2021-11-18 22:09:19+00:00,0.45454545454545453,0.13636363636363635,Positive
93,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:18+00:00,0.5916666666666667,0.3166666666666667,Positive
94,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:17+00:00,0.5916666666666667,0.3166666666666667,Positive
95,"RT @themlsna: We have pages with Easter eggs. Maybe some of it is headcannon, but I love it. You probably now the Sun Titan story, but did…",en,0,0,2021-11-18 22:09:17+00:00,0.6,0.5,Positive
96,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:17+00:00,0.5916666666666667,0.3166666666666667,Positive
97,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:17+00:00,0.5916666666666667,0.3166666666666667,Positive
98,"RT @TheEternals: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Sta…",en,0,0,2021-11-18 22:09:15+00:00,0.5916666666666667,0.3166666666666667,Positive
99,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-18 22:09:12+00:00,0.5916666666666667,0.3166666666666667,Positive
0,@amroshahbari @GerberKawasaki The opposite is true. I actually think Ross is spot on. Apple has no manufacturing ex… https://t.co/RA004oufuC,en,0,0,2021-11-19 19:42:34+00:00,0.25,0.11666666666666665,Positive
1,@Titan_J__ This nigga the panty purveyor.,en,0,0,2021-11-19 19:42:31+00:00,0.0,0.0,Neutral
2,RT @AoTJewels: 52 days until the return of Attack on Titan https://t.co/wmqPO64NIu,en,0,0,2021-11-19 19:42:24+00:00,0.0,0.0,Neutral
3,"Same way I felt when they switched up the closing credit song on Attack On Titan. 

The song they had in the first… https://t.co/d5ZBDiR2T4",en,0,0,2021-11-19 19:42:23+00:00,0.125,0.0,Neutral
4,"RT @Qoenntrell: Attack on Titan: Character Popularity Poll!!

Round 1
Time Limit: 24 hours https://t.co/zwv41E6Uu1",en,0,0,2021-11-19 19:42:18+00:00,0.4,-0.2,Negative
6,RT @AoTshots: 51 Days until Attack on Titan is back https://t.co/7QZYOCzxnp,en,0,0,2021-11-19 19:42:14+00:00,0.0,0.0,Neutral
7,"RT @IGN: Marvel released the official poster of Harry Styles as Eros from his cameo appearance during Eternals' mid-credits scene.

Eros, a…",en,0,0,2021-11-19 19:42:12+00:00,0.0,0.0,Neutral
8,"RT @Crunchyroll: #BREAKING NEWS: Attack on Titan Final Season Part 2 is Coming Soon to Crunchyroll! 🔥

✨MORE: https://t.co/5tjRvaMAI7 https…",en,0,0,2021-11-19 19:42:07+00:00,1.0,0.0,Neutral
9,"RT @Crunchyroll: #BREAKING NEWS: Attack on Titan Final Season Part 2 is Coming Soon to Crunchyroll! 🔥

✨MORE: https://t.co/5tjRvaMAI7 https…",en,0,0,2021-11-19 19:42:05+00:00,1.0,0.0,Neutral
10,RT @Manel_Jaeger: The biggest and most impressive leak stunt that was ever pulled on aot Twitter was pruvd hacking the aot website to come…,en,0,0,2021-11-19 19:42:03+00:00,0.75,0.75,Positive
11,"Mobile #webpages have limited screen size, so keep content short &amp; sweet. A cluttered page frustrates users trying… https://t.co/0QnC1pmxVw",en,0,0,2021-11-19 19:42:00+00:00,0.3642857142857143,0.09285714285714286,Positive
12,RT @AoTJewels: New Attack on Titan illustration https://t.co/NE9KV6L2My,en,0,0,2021-11-19 19:41:55+00:00,0.45454545454545453,0.13636363636363635,Positive
13,"RT @AoTWiki: KNIVES OUT x Attack on Titan Collaboration

Starting from November 25th https://t.co/GKqrCvPfnz",en,0,0,2021-11-19 19:41:55+00:00,0.1,0.0,Neutral
15,"@Personaxd7 1. Tensura
2. Naruto
3. Haikyuu
4. Kuroko no Basket
5. Bungou stray dogs
6. Code Geass
7. Attack on Tit… https://t.co/yFIvu60vAY",en,0,0,2021-11-19 19:41:52+00:00,0.0,0.0,Neutral
18,RT @KowalskiPiotr: BLOODBORNE /Titan/ https://t.co/I8ReSOhXra,en,0,0,2021-11-19 19:41:43+00:00,0.0,0.0,Neutral
19,"RT @YellowFlashGuy: Forget about those GAS prices! 

Attack on Titan memes are the REAL threat to Americans! 

https://t.co/t7zNPoFAFv http…",en,0,0,2021-11-19 19:41:43+00:00,0.30000000000000004,0.25,Positive
20,@G_Titan Same. Agree to disagree isn’t a thing here for me.,en,2,0,2021-11-19 19:41:41+00:00,0.125,0.0,Neutral
22,"RT @Marvel: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox…",en,0,0,2021-11-19 19:41:31+00:00,0.5916666666666667,0.3166666666666667,Positive
23,Attack on Titan OPs have been stuck in my head all week please pray for my blood pressure #hyped #hyyyype,en,0,0,2021-11-19 19:41:28+00:00,0.0,0.0,Neutral
26,RT @AotGems: 51 days until Attack on Titan is back. https://t.co/k97s4caFdm,en,0,0,2021-11-19 19:41:05+00:00,0.0,0.0,Neutral
27,RT @ITC_SPY: @britsymphcup Such a good showing by Joubert against a cello concerto titan! 😊,en,0,0,2021-11-19 19:41:04+00:00,0.55,0.4375,Positive
29,RT @Funimation: Titan fans 🗣 Make sure to check our panel on Attack on Titan Final Season at Anime NYC. https://t.co/UOj2lLvymi,en,0,0,2021-11-19 19:40:59+00:00,0.9444444444444444,0.25,Positive
30,"RT @TheEternals: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Sta…",en,0,0,2021-11-19 19:40:56+00:00,0.5916666666666667,0.3166666666666667,Positive
32,RT @AotDaiIy: Anime: Attack on Titan https://t.co/0kDfpZcoHb,en,0,0,2021-11-19 19:40:54+00:00,0.0,0.0,Neutral
33,"RT @MarvelStudios: Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, S…",en,0,0,2021-11-19 19:40:50+00:00,0.5916666666666667,0.3166666666666667,Positive
34,2-0.  Beat titan 9 minutes overtime.  We got 7 minute extension. I forgot to reveal Kaheera game 3. Didn’t matter,en,0,0,2021-11-19 19:40:47+00:00,0.4,-0.4,Negative
36,"RT @breewaizumi_: I really hope this works bc I'm too awkward to do it twice 😭
Hii! I'm new to #anitwt and I'm looking for mutuals 
Like/rt…",en,0,0,2021-11-19 19:40:44+00:00,0.5515151515151515,-0.1378787878787879,Negative
38,"RT @hiroc691: Attack on titan
Trainer
（Acrylicgash on paper） https://t.co/5VjgJhV4Nc",en,0,0,2021-11-19 19:40:33+00:00,0.0,0.0,Neutral
41,RT @AoTshots: 51 Days until Attack on Titan is back https://t.co/7QZYOCzxnp,en,0,0,2021-11-19 19:40:16+00:00,0.0,0.0,Neutral
