,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
35,"RT @Kaushalvarshne8: @narendramodi
@PMOIndia
@RailMinIndia @RahulGandhi @AmitShah sir, plz declare the result of ntpc and exam date of grou…",en,0,0,2021-11-17 17:30:12+00:00,0.0,0.0,Neutral
38,RT @deepakk48905178: #railway_groupd_examdate do ntpc cbt1 result  @narendramodi @ANI @AshwiniVaishnaw  @RailMinIndia @gmscrailway,en,0,0,2021-11-17 17:29:41+00:00,0.0,0.0,Neutral
40,"RT @Prakash60163526: #railway_groupd_examdate
@whokumargaurav @khansirpatna @kajalsihag1 @abhinaymaths  @GaganPratapMath 
We want NTPC &amp;Gro…",en,0,0,2021-11-17 17:27:40+00:00,0.0,0.0,Neutral
41,"RT @Prakash60163526: #railway_groupd_examdate
@khansirpatna @kajalsihag1 @whokumargaurav @abhinaymaths @GaganPratapMath 
We want NTPC &amp;Grou…",en,0,0,2021-11-17 17:27:35+00:00,0.0,0.0,Neutral
42,"RT @AmanAhm51250475: #railway_groupd_examdate 
My request to all teachers and youtubers please support us in these campaigns

@GaganPratapM…",en,0,0,2021-11-17 17:27:27+00:00,0.0,0.0,Neutral
46,"RT @indranil_pahan: #railway_groupd_examdate 
#rrb_ntpc_result 
#drdo_mts_examdate2019
Exam date 🙏🙏🙏🙏🙏🙏",en,0,0,2021-11-17 17:25:14+00:00,0.0,0.0,Neutral
48,"RT @abe_abhay: @ABPNews eager to watch show on #Unemployment but afraid it will become a #BJP spokeperson's show, with fallacies. 
#railway…",en,0,0,2021-11-17 17:24:56+00:00,0.9,-0.6,Negative
54,"@DrSenthil_MDRD @SuVe4Madurai @KanimozhiDMK 2019 Feburary யில் வெளிவந்த railway இன் NTPC(35,208 vacancies,Around 1.… https://t.co/AIi8fQq2cd",en,0,0,2021-11-17 17:17:59+00:00,0.0,0.0,Neutral
55,"NTPC Recruitment 2021: Wage as much as Rs 60000 Per Month, Apply For These Government Posts Now on… https://t.co/YF2yoeDAqd",en,0,0,2021-11-17 17:17:59+00:00,0.2,0.2,Positive
56,@sahneydeepak sir ur view on ntpc for this month end,en,0,0,2021-11-17 17:16:29+00:00,0.0,0.0,Neutral
58,ntpc cbt 1 question paper 2021 | ntpc 2021 question paper book | ntpc cb... https://t.co/1VTjXccfY8 via @YouTube,en,0,0,2021-11-17 17:15:14+00:00,0.0,0.0,Neutral
59,@PiyushGoyal  please sir railway dwara group d ki modification link jari krae Jay q hum logo ke form me poto shi nh… https://t.co/U6IgvsWshm,en,0,0,2021-11-17 17:14:35+00:00,0.0,0.0,Neutral
61,Check out my #NTPC analysis on @TradingView: https://t.co/nfyrRy6E5b,en,0,0,2021-11-17 17:04:21+00:00,0.0,0.0,Neutral
62,@RailMinIndia When will you release RRB NTPC CBT 1 https://t.co/R7KKjUGwij there any rules or not it has been almos… https://t.co/ZR1yixFqqh,en,0,0,2021-11-17 17:03:32+00:00,0.0,0.0,Neutral
63,@AshwiniVaishnaw @RailMinIndia What is happening minister.why are you not releasing RRB NTPC CBT 1.I think you have… https://t.co/YQgFzAq9pb,en,1,0,2021-11-17 17:01:03+00:00,0.0,0.0,Neutral
65,"RT @SumitResearch: Tomorrow is #historical day

#PayTmIPO #listing

Approx Mcap at Flat listing would be 1.40 Lk Cr 

At This Mcap it would…",en,0,0,2021-11-17 16:53:18+00:00,0.0625,-0.0125,Negative
67,"RT @RrbVoice: @DrGauravGarg4 Sir I request you to raise your voice on behalf of Crore of  Railway students #1000days 
#rrc_groupd_date
#rrb…",en,0,0,2021-11-17 16:48:50+00:00,0.0,0.0,Neutral
68,"RT @rajvikash1510: 993 Days:- RAILWAY NTPC 2019......

CBT-1 RESULT IS AWAITING........

NEXT STAGES:-
1. CBT-2
2. SKILL TEST(TYPING)
3. PS…",en,0,0,2021-11-17 16:48:28+00:00,0.0,0.0,Neutral
69,"RT @rajvikash1510: 993 Days:- RAILWAY NTPC 2019

ADVERTISEMENT WAS PUBLISHED ON 1st MARCH, 2019....TOTAL 993 days have now been completed..…",en,0,0,2021-11-17 16:48:17+00:00,0.0,0.0,Neutral
71,"RT @Narendr02449796: #railway_ntpc_result
#railway_groupd_examdate 
Retweet kre !",en,0,0,2021-11-17 16:44:40+00:00,0.0,0.0,Neutral
73,RT @AjeetKushwaha33: Some tough questions for Govt as well as for The railways ministry 1)When will be the railway grp-d exam conducted???…,en,0,0,2021-11-17 16:43:58+00:00,0.8333333333333334,-0.3888888888888889,Negative
76,NTPC Ltd. and Indian Oil signed a memorandum of understanding (MoU) to collaborate in the field of renewable energy… https://t.co/rm7Pa99g4J,en,0,0,2021-11-17 16:36:16+00:00,0.0,0.0,Neutral
78,"RT @HritikV60817680: @TAlchemist12 We will take our rights....
#railway_groupd_examdate 
#ntpc_cbt1_result https://t.co/gggz7cqidl",en,0,0,2021-11-17 16:32:00+00:00,0.0,0.0,Neutral
79,"Stock Price Range for TD 18-Nov-2021 #NTPC
  
Estimate for Trend Up Day
Low = 135.7 &amp; High = 140.6
  
Estimate for… https://t.co/IGIbzj2QrL",en,0,0,2021-11-17 16:29:42+00:00,0.41999999999999993,0.08,Positive
80,"RT @HritikV60817680: @TAlchemist12 We will take our rights....
#railway_groupd_examdate 
#ntpc_cbt1_result https://t.co/gggz7cqidl",en,0,0,2021-11-17 16:26:25+00:00,0.0,0.0,Neutral
81,🎯🎯🇮🇳🇮🇳🎄🎄💯💯💯💯🚂🚂🚂🎁🎁🔱🙏🙏🙏🙏🙏🔥🔥🔥rrb ntpc 2021-20 cut off waiting results expectedly coming soon 79/100 *** A+ 400/- rrb n… https://t.co/Q0Ou2TnJ0P,en,0,0,2021-11-17 16:21:27+00:00,0.4,-0.1,Negative
82,"@RailMinIndia 1) RRB NTPC CBT1 RESULT
2) RRB GROUP D EXAM DATE
3) UPSC IRMS VACANCY
#RRBNTPC #RRB_GROUPD_EXAMDATE… https://t.co/y7PHfo7Tif",en,1,2,2021-11-17 16:19:57+00:00,0.0,0.0,Neutral
84,"RT @HritikV60817680: @TAlchemist12 We will take our rights....
#railway_groupd_examdate 
#ntpc_cbt1_result https://t.co/gggz7cqidl",en,0,0,2021-11-17 16:13:42+00:00,0.0,0.0,Neutral
85,"RT @Purvick2: TATA POWER , Adani Green  , NTPC : Govt to allow thermal power co. To produce, Supply Green Energy
@kuttrapali26",en,0,0,2021-11-17 16:11:25+00:00,0.3,-0.2,Negative
88,@CNBC_Awaaz  i have got 100 shares of ntpc at price of 139. I can wait for 3 months . What should i do.,en,0,0,2021-11-17 15:56:47+00:00,0.0,0.0,Neutral
89,"Tomorrow is #historical day

#PayTmIPO #listing

Approx Mcap at Flat listing would be 1.40 Lk Cr 

At This Mcap it… https://t.co/t85PNqhnxC",en,0,0,2021-11-17 15:55:05+00:00,0.0625,-0.0125,Negative
90,"@manishbgagarwal Yes, me too; general view seems to be that NTPC and Adani are bound to get some advantage here, bu… https://t.co/vTm2Dd6nMw",en,1,0,2021-11-17 15:51:29+00:00,0.5,0.05000000000000002,Positive
92,"RT @MaheshS68098887: @AshwiniVaishnaw @PIB_India @DDNewslive @PMOIndia 1) RRB NTPC CBT1 RESULT
2) RRB GROUP D EXAM DATE
3) UPSC IRMS VACANC…",en,0,0,2021-11-17 15:47:59+00:00,0.0,0.0,Neutral
94,"RT @SKMondalIES: NTPC please release waiting list for recruitment of E1 grade officers through GATE 2021 @ntpclimited 
#Recruitment_05_21",en,0,0,2021-11-17 15:35:32+00:00,0.0,0.0,Neutral
95,"@AshwiniVaishnaw @RailMinIndia 1) RRB NTPC CBT1 RESULT
2) RRB GROUP D EXAM DATE
3) UPSC IRMS VACANCY
#RRBNTPC… https://t.co/07bltXwdWx",en,0,0,2021-11-17 15:34:11+00:00,0.0,0.0,Neutral
96,"RT @ntpclimited: At this school in NTPC Vindhyachal
the students are #ambidextrous, (can write with both hands) an #art acquired with #prac…",en,0,0,2021-11-17 15:33:06+00:00,0.0,0.0,Neutral
97,@drprashantmish6 #IOCL looks interesting but #TATAPower looks better as they have already leading in this field and… https://t.co/6QvjglbrAn,en,1,0,2021-11-17 15:30:33+00:00,0.5,0.5,Positive
