"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NTPC","N7","02-Dec-2021","         14.00","         14.34","         14.34","         13.95","         14.00","         14.00","         14.00","      21409","              299748.75","         75","      20889","         97.57"
"NTPC","NA","02-Dec-2021","       1510.00","       1510.00","       1510.00","       1509.00","       1509.00","       1509.00","       1509.60","         50","               75480.00","          2","         50","        100.00"
"NTPC","NB","02-Dec-2021","       1092.60","       1099.21","       1099.21","       1099.21","       1099.21","       1099.21","       1099.21","         78","               85738.38","          1","         78","        100.00"
"NTPC","ND","02-Dec-2021","       1278.10","       1281.10","       1281.10","       1280.00","       1280.00","       1280.00","       1280.81","        100","              128081.00","          4","        100","        100.00"
"NTPC","EQ","03-Dec-2021","        128.70","        128.70","        130.25","        126.40","        127.00","        127.00","        127.63","   12827354","          1637110831.50","      80723","    7051261","         54.97"
"NTPC","N3","03-Dec-2021","       1474.00","       1475.00","       1475.00","       1475.00","       1475.00","       1475.00","       1475.00","         50","               73750.00","          1","         50","        100.00"
"NTPC","N4","03-Dec-2021","       1094.16","       1120.00","       1120.00","       1120.00","       1120.00","       1120.00","       1120.00","        150","              168000.00","          1","        150","        100.00"
"NTPC","N6","03-Dec-2021","       1380.01","       1395.00","       1395.00","       1385.00","       1385.00","       1385.00","       1392.06","        205","              285372.00","          7","        203","         99.02"
"NTPC","N7","03-Dec-2021","         14.00","         13.91","         14.05","         13.91","         14.00","         14.00","         14.00","      11673","              163414.29","         56","      11663","         99.91"
"NTPC","NA","03-Dec-2021","       1509.00","       1275.00","       1499.99","       1275.00","       1497.00","       1495.04","       1407.10","         70","               98496.99","          4","         69","         98.57"
"NTPC","NB","03-Dec-2021","       1099.21","       1129.99","       1129.99","       1129.99","       1129.99","       1129.99","       1129.99","          4","                4519.96","          1","          4","        100.00"
"NTPC","NC","03-Dec-2021","       1192.00","       1219.99","       1219.99","       1219.99","       1219.99","       1219.99","       1219.99","         20","               24399.80","          1","         20","        100.00"
"NTPC","ND","03-Dec-2021","       1280.00","       1282.00","       1288.00","       1282.00","       1288.00","       1283.51","       1283.49","         81","              103963.00","          7","         81","        100.00"
"NTPC","EQ","06-Dec-2021","        127.00","        127.00","        127.60","        124.00","        124.50","        124.35","        125.53","    8158812","          1024150341.35","      64999","    4503112","         55.19"
"NTPC","N1","06-Dec-2021","       1150.00","       1190.00","       1190.00","       1190.00","       1190.00","       1190.00","       1190.00","          1","                1190.00","          1","          1","        100.00"
"NTPC","N2","06-Dec-2021","       1999.90","       1996.98","       1996.98","       1996.98","       1996.98","       1996.98","       1996.98","          1","                1996.98","          1","          1","        100.00"
"NTPC","N4","06-Dec-2021","       1120.00","       1110.00","       1110.00","       1077.40","       1107.00","       1107.00","       1089.41","        690","              751690.00","          6","        690","        100.00"
"NTPC","N6","06-Dec-2021","       1385.00","       1351.00","       1399.99","       1351.00","       1399.99","       1399.99","       1371.17","        221","              303029.09","          4","        130","         58.82"
"NTPC","N7","06-Dec-2021","         14.00","         14.00","         14.03","         13.89","         14.01","         14.01","         14.00","      23326","              326453.86","         81","      23323","         99.99"
"NTPC","NA","06-Dec-2021","       1495.04","       1501.00","       1501.00","       1274.00","       1274.00","       1274.00","       1493.68","         31","               46304.00","          2","         31","        100.00"
"NTPC","NC","06-Dec-2021","       1219.99","       1219.99","       1219.99","       1219.99","       1219.99","       1219.99","       1219.99","         50","               60999.50","          1","         50","        100.00"
"NTPC","ND","06-Dec-2021","       1283.51","       1280.00","       1280.00","       1280.00","       1280.00","       1280.00","       1280.00","          1","                1280.00","          1","          1","        100.00"
"NTPC","EQ","07-Dec-2021","        124.35","        125.10","        126.40","        124.00","        125.25","        125.35","        125.35","    8701301","          1090743258.30","      57067","    4895822","         56.27"
"NTPC","N4","07-Dec-2021","       1107.00","       1110.00","       1118.00","       1110.00","       1118.00","       1118.00","       1113.20","        250","              278300.00","          2","        250","        100.00"
"NTPC","N6","07-Dec-2021","       1399.99","       1360.00","       1360.00","       1360.00","       1360.00","       1360.00","       1360.00","        200","              272000.00","          2","        200","        100.00"
"NTPC","N7","07-Dec-2021","         14.01","         13.91","         14.05","         13.91","         14.04","         14.04","         14.01","      11914","              166901.43","         85","      10273","         86.23"
"NTPC","NA","07-Dec-2021","       1274.00","       1275.00","       1275.00","       1275.00","       1275.00","       1275.00","       1275.00","         30","               38250.00","          1","         30","        100.00"
"NTPC","NB","07-Dec-2021","       1129.99","       1100.00","       1100.00","       1100.00","       1100.00","       1100.00","       1100.00","         47","               51700.00","          1","         47","        100.00"
"NTPC","ND","07-Dec-2021","       1280.00","       1280.00","       1300.00","       1280.00","       1280.70","       1280.70","       1293.42","        942","             1218399.64","          6","        786","         83.44"
"NTPC","EQ","08-Dec-2021","        125.35","        124.85","        127.65","        124.85","        127.40","        127.25","        126.29","   12093435","          1527335608.70","      61533","    6474739","         53.54"
"NTPC","N4","08-Dec-2021","       1118.00","       1108.80","       1108.80","       1108.80","       1108.80","       1108.80","       1108.80","         40","               44352.00","          1","         40","        100.00"
"NTPC","N7","08-Dec-2021","         14.04","         13.89","         14.17","         13.89","         14.03","         14.11","         14.06","      28225","              396786.69","         77","      27974","         99.11"
"NTPC","NA","08-Dec-2021","       1275.00","       1497.00","       1497.00","       1287.00","       1287.00","       1287.00","       1373.84","         68","               93421.00","          3","         68","        100.00"
"NTPC","NB","08-Dec-2021","       1100.00","       1094.21","       1094.21","       1094.21","       1094.21","       1094.21","       1094.21","          8","                8753.68","          1","          8","        100.00"
"NTPC","ND","08-Dec-2021","       1280.70","       1283.00","       1283.00","       1283.00","       1283.00","       1283.00","       1283.00","          1","                1283.00","          1","          1","        100.00"
"NTPC","EQ","09-Dec-2021","        127.25","        127.25","        127.65","        125.65","        126.00","        126.05","        126.07","   11518172","          1452136096.90","      42110","    7109973","         61.73"
"NTPC","N2","09-Dec-2021","       1996.98","       1995.98","       1995.98","       1995.98","       1995.98","       1995.98","       1995.98","          1","                1995.98","          1","          1","        100.00"
"NTPC","N4","09-Dec-2021","       1108.80","       1110.10","       1138.00","       1110.00","       1110.00","       1110.00","       1124.06","        622","              699165.00","          8","        522","         83.92"
"NTPC","N6","09-Dec-2021","       1360.00","       1380.00","       1385.00","       1377.00","       1377.00","       1377.00","       1378.68","        185","              255055.00","          8","        165","         89.19"
"NTPC","N7","09-Dec-2021","         14.11","         13.90","         14.15","         13.90","         14.00","         14.01","         13.99","      12091","              169133.47","         77","      11709","         96.84"
"NTPC","NA","09-Dec-2021","       1287.00","       1298.00","       1298.00","       1298.00","       1298.00","       1298.00","       1298.00","         20","               25960.00","          1","         20","        100.00"
"NTPC","NB","09-Dec-2021","       1094.21","       1098.41","       1098.41","       1098.41","       1098.41","       1098.41","       1098.41","          8","                8787.28","          1","          8","        100.00"
"NTPC","NC","09-Dec-2021","       1219.99","       1245.00","       1245.00","       1245.00","       1245.00","       1245.00","       1245.00","          1","                1245.00","          1","          1","        100.00"
"NTPC","ND","09-Dec-2021","       1283.00","       1283.00","       1283.00","       1283.00","       1283.00","       1283.00","       1283.00","        156","              200148.00","          6","        156","        100.00"
