,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
0,"big talking chor bank @HDFCBank_Cares now has given up the ghost on caring for customers, dropped all pretence of c… https://t.co/qgN4L1XQft",en,131,63,2021-11-09 14:16:57+00:00,0.1,0.0,Neutral
1,"some deputy veep from chor bank @HDFCBank_Cares called me some 10 days ago, he too has evaporated like my money aft… https://t.co/WdpC3D98QP",en,38,29,2021-11-09 14:18:33+00:00,0.0,0.0,Neutral
2,"Stay financially &amp; mentally stress free!

The golden rules are:
Borrow wisely &amp; repay responsibly 
Set up auto-paym… https://t.co/FsrqY6WpHs",en,117,114,2021-11-08 11:54:09+00:00,0.4916666666666667,0.26666666666666666,Positive
